(-4.1004, 52.9029)
(-4.08601, 53.0716)
(-4.07614, 53.1866)
(-4.06427, 53.3241)
(-4.05116, 53.4753)
(-4.02763, 53.7443)
(-4.01757, 53.8589)
(-4.00562, 53.9948)
(-3.99474, 54.1179)
(-3.98169, 54.2652)
(-3.96206, 54.4859)
(-3.95344, 54.5821)
(-3.94061, 54.7242)
(-3.93273, 54.8111)
(-3.92071, 54.9431)
(-3.90473, 55.1177)
(-3.89407, 55.234)
(-3.8847, 55.3358)
(-3.87718, 55.4173)
(-3.86627, 55.5347)
(-3.85223, 55.6848)
(-3.84386, 55.7734)
(-3.83503, 55.8666)
(-3.82835, 55.9368)
(-3.82073, 56.017)
(-3.80628, 56.1689)
(-3.80109, 56.2234)
(-3.79333, 56.3044)
(-3.78766, 56.3637)
(-3.78053, 56.4383)
(-3.77127, 56.5345)
(-3.76557, 56.5932)
(-3.75984, 56.6525)
(-3.75524, 56.6997)
(-3.75179, 56.7351)
(-3.74374, 56.8169)
(-3.74057, 56.8495)
(-3.73684, 56.8867)
(-3.73405, 56.914)
(-3.73115, 56.942)
(-3.72581, 56.9928)
(-3.72379, 57.0114)
(-3.72255, 57.0228)
(-3.72088, 57.0376)
(-3.71982, 57.0469)
(-3.718, 57.0618)
(-3.71763, 57.0645)
(-3.71727, 57.0665)
(-3.71713, 57.0674)
(-3.71691, 57.0677)
(-3.71687, 57.0675)
(-3.71688, 57.0668)
(-3.71691, 57.066)
(-3.71695, 57.0652)
(-3.71702, 57.0642)
(-3.71715, 57.0626)
(-3.71724, 57.0616)
(-3.71732, 57.0606)
(-3.71741, 57.0598)
(-3.7175, 57.0591)
(-3.71764, 57.0578)
(-3.71772, 57.0573)
(-3.71777, 57.0566)
(-3.71783, 57.0564)
(-3.71793, 57.0555)
(-3.71797, 57.0554)
(-3.71801, 57.055)
(-3.71802, 57.0549)
(-3.71805, 57.0549)
(-3.71808, 57.0548)
(-3.71813, 57.0548)
(-3.71813, 57.0549)
(-3.71815, 57.0549)
(-3.71815, 57.0549)
(-3.71815, 57.0549)
(-3.71817, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.7182, 57.0551)
(-3.7182, 57.0551)
(-3.71819, 57.0549)
(-3.71819, 57.055)
(-3.71819, 57.055)
(-3.71818, 57.055)
(-3.71815, 57.0551)
(-3.71815, 57.055)
(-3.71815, 57.0551)
(-3.71815, 57.055)
(-3.71816, 57.055)
(-3.71816, 57.055)
(-3.71817, 57.0551)
(-3.71816, 57.055)
(-3.71816, 57.055)
(-3.71816, 57.055)
(-3.71816, 57.055)
(-3.71816, 57.055)
(-3.71817, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.71818, 57.0551)
(-3.7182, 57.0551)
(-3.7182, 57.0551)
(-3.7182, 57.0551)
(-3.7182, 57.0551)
(-3.7182, 57.0551)
(-3.7182, 57.0551)
(-3.7182, 57.0551)
(-3.71821, 57.0551)
(-3.71821, 57.0551)
(-3.71821, 57.0551)
(-3.71821, 57.055)
(-3.71821, 57.0551)
(-3.71821, 57.0551)
(-3.71821, 57.0551)
(-3.71821, 57.0551)
(-3.71821, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71821, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71824, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71821, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
(-3.71823, 57.0551)
